driver_name,driverId,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,total_results_points,results_laps,fastestLap,rank,race_time,results_fastestlaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,driver_country,race_country,avg_lap_time,winner_name,win_ratio
Kevin Magnussen,825,10/5/1992,Danish,1992,1020.0,12.0,8.0,8,8.0,4.0,64.0,62.0,5.0,6290040.0,01:17.5,212.45,1.0,Finished,2019,11.0,10.0,German Grand Prix,2019-07-28,18.0,13.0,0.0,Denmark,Germany,92635.62068965517,N/A,0.0
Kevin Magnussen,825,10/5/1992,Danish,1992,1024.0,13.0,17.0,17,17.0,0.0,61.0,58.0,1.0,7200189.0,01:42.3,178.168,1.0,Finished,2019,15.0,15.0,Singapore Grand Prix,2019-09-22,18.0,16.0,0.0,Denmark,Singapore,118035.88524590163,N/A,0.0
Kevin Magnussen,825,10/5/1992,Danish,1992,1025.0,13.0,9.0,9,9.0,2.0,53.0,53.0,8.0,5677771.0,01:38.1,214.539,1.0,Finished,2019,16.0,71.0,Russian Grand Prix,2019-09-29,20.0,15.0,0.0,Denmark,Russia,107033.41509433962,N/A,0.0
Kevin Magnussen,825,10/5/1992,Danish,1992,1029.0,9.0,11.0,11,11.0,0.0,71.0,65.0,17.0,5607410.0,01:13.3,211.738,1.0,Finished,2019,20.0,18.0,Brazilian Grand Prix,2019-11-17,20.0,16.0,0.0,Denmark,Brazil,78977.60563380281,N/A,0.0
Kevin Magnussen,825,10/5/1992,Danish,1992,1074.0,7.0,5.0,5,5.0,10.0,57.0,53.0,8.0,5868338.0,01:36.6,201.641,1.0,Finished,2022,1.0,3.0,Bahrain Grand Prix,2022-03-20,10.0,5.0,0.0,Denmark,Bahrain,102953.29824561403,N/A,0.0
Kevin Magnussen,825,10/5/1992,Danish,1992,1075.0,10.0,9.0,9,9.0,2.0,50.0,48.0,6.0,5123601.0,01:32.8,239.562,1.0,Finished,2022,2.0,77.0,Saudi Arabian Grand Prix,2022-03-27,12.0,8.0,0.0,Denmark,Saudi Arabia,102472.02,N/A,0.0
Kevin Magnussen,825,10/5/1992,Danish,1992,1077.0,8.0,9.0,9,9.0,2.0,63.0,61.0,10.0,5603246.0,01:21.2,217.538,1.0,Finished,2022,4.0,21.0,Emilia Romagna Grand Prix,2022-04-24,15.0,10.0,0.0,Denmark,Italy,88940.41269841269,N/A,0.0
Kevin Magnussen,825,10/5/1992,Danish,1992,1082.0,5.0,17.0,17,17.0,0.0,70.0,11.0,16.0,5849937.0,01:18.0,201.158,1.0,Finished,2022,9.0,7.0,Canadian Grand Prix,2022-06-19,15.0,12.0,0.0,Denmark,Canada,83570.52857142857,N/A,0.0
Kevin Magnussen,825,10/5/1992,Danish,1992,1083.0,17.0,10.0,10,10.0,1.0,52.0,52.0,12.0,8294901.0,01:32.7,228.872,1.0,Finished,2022,10.0,9.0,British Grand Prix,2022-07-03,16.0,12.0,0.0,Denmark,United Kingdom,159517.32692307694,N/A,0.0
Kevin Magnussen,825,10/5/1992,Danish,1992,1088.0,18.0,15.0,15,15.0,0.0,72.0,53.0,14.0,5839642.0,01:15.4,203.431,1.0,Finished,2022,15.0,39.0,Dutch Grand Prix,2022-09-04,22.0,11.0,0.0,Denmark,Netherlands,81106.13888888889,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,900.0,8.0,9.0,9,9.0,2.0,57.0,35.0,11.0,5642295.0,01:33.9,203.387,1.0,Finished,2014,1.0,1.0,Australian Grand Prix,2014-03-16,2.0,9.0,0.0,Russia,Australia,98987.63157894737,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,902.0,12.0,11.0,11,11.0,0.0,57.0,12.0,15.0,6024085.0,01:40.2,194.52,1.0,Finished,2014,3.0,3.0,Bahrain Grand Prix,2014-04-06,3.0,14.0,0.0,Russia,Bahrain,105685.70175438597,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,908.0,9.0,9.0,9,9.0,2.0,52.0,45.0,6.0,8901434.0,01:38.4,215.509,1.0,Finished,2014,9.0,9.0,British Grand Prix,2014-07-06,6.0,15.0,0.0,Russia,United Kingdom,171181.42307692306,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,911.0,11.0,9.0,9,9.0,2.0,44.0,26.0,14.0,5141903.0,01:54.2,220.87,1.0,Finished,2014,12.0,13.0,Belgian Grand Prix,2014-08-24,8.0,15.0,0.0,Russia,Belgium,116861.43181818182,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,912.0,21.0,11.0,11,11.0,0.0,53.0,51.0,4.0,4821420.0,01:28.5,235.684,1.0,Finished,2014,13.0,14.0,Italian Grand Prix,2014-09-07,8.0,15.0,0.0,Russia,Italy,90970.18867924529,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,913.0,10.0,14.0,14,14.0,0.0,60.0,45.0,3.0,7276803.0,01:51.8,163.151,1.0,Finished,2014,14.0,15.0,Singapore Grand Prix,2014-09-21,8.0,15.0,0.0,Russia,Singapore,121280.05,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,931.0,5.0,4.0,4,4.0,12.0,78.0,75.0,7.0,6570385.0,01:19.1,151.815,1.0,Finished,2015,6.0,6.0,Monaco Grand Prix,2015-05-24,17.0,8.0,0.0,Russia,Monaco,84235.70512820513,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,934.0,7.0,6.0,6,6.0,8.0,52.0,28.0,7.0,5551684.0,01:37.9,216.603,1.0,Finished,2015,9.0,9.0,British Grand Prix,2015-07-05,27.0,8.0,0.0,Russia,United Kingdom,106763.15384615384,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,936.0,7.0,2.0,2,2.0,18.0,69.0,57.0,4.0,6385733.0,01:26.5,182.29,1.0,Finished,2015,10.0,11.0,Hungarian Grand Prix,2015-07-26,45.0,8.0,0.0,Russia,Hungary,92401.92753623189,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,937.0,12.0,4.0,4,4.0,12.0,43.0,29.0,3.0,5066079.0,01:53.0,223.073,1.0,Finished,2015,11.0,13.0,Belgian Grand Prix,2015-08-23,57.0,7.0,0.0,Russia,Belgium,117815.79069767441,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,939.0,4.0,6.0,6,6.0,8.0,61.0,36.0,8.0,7317626.0,01:51.1,164.109,1.0,Finished,2015,13.0,15.0,Singapore Grand Prix,2015-09-20,66.0,8.0,0.0,Russia,Singapore,119961.08196721312,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,943.0,4.0,4.0,4,4.0,12.0,71.0,69.0,3.0,6171610.0,01:21.5,190.001,1.0,Finished,2015,17.0,32.0,Mexican Grand Prix,2015-11-01,88.0,7.0,0.0,Russia,Mexico,86924.08450704225,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,945.0,9.0,10.0,10,10.0,1.0,55.0,27.0,13.0,6012546.0,01:46.9,187.069,1.0,Finished,2015,19.0,24.0,Abu Dhabi Grand Prix,2015-11-29,95.0,7.0,0.0,Russia,United Arab Emirates,109319.01818181819,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,950.0,6.0,3.0,3,3.0,15.0,56.0,38.0,14.0,5979827.0,01:41.5,193.248,1.0,Finished,2016,3.0,17.0,Chinese Grand Prix,2016-04-17,21.0,7.0,0.0,Russia,China,106782.625,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,957.0,15.0,10.0,10,10.0,1.0,52.0,35.0,13.0,5788431.0,01:37.7,217.141,1.0,Finished,2016,10.0,9.0,British Grand Prix,2016-07-10,23.0,13.0,0.0,Russia,United Kingdom,111315.98076923077,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,960.0,19.0,14.0,14,14.0,0.0,44.0,37.0,3.0,6378155.0,01:52.1,224.965,1.0,Finished,2016,13.0,13.0,Belgian Grand Prix,2016-08-28,23.0,14.0,0.0,Russia,Belgium,144958.06818181818,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,962.0,7.0,9.0,9,9.0,2.0,61.0,39.0,9.0,7060507.0,01:50.9,164.353,1.0,Finished,2016,15.0,15.0,Singapore Grand Prix,2016-09-18,25.0,14.0,0.0,Russia,Singapore,115746.01639344262,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,967.0,14.0,13.0,13,13.0,0.0,71.0,42.0,14.0,10912527.0,01:27.5,177.333,1.0,Finished,2016,20.0,18.0,Brazilian Grand Prix,2016-11-13,25.0,14.0,0.0,Russia,Brazil,153697.5633802817,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,980.0,19.0,12.0,12,12.0,0.0,44.0,39.0,12.0,5132760.0,01:49.7,229.831,1.0,Finished,2017,12.0,13.0,Belgian Grand Prix,2017-08-27,4.0,17.0,0.0,Russia,Belgium,116653.63636363637,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1014.0,9.0,9.0,9,9.0,2.0,66.0,64.0,8.0,5783499.0,01:20.7,207.591,1.0,Finished,2019,5.0,4.0,Spanish Grand Prix,2019-05-12,3.0,16.0,0.0,Russia,Spain,87628.77272727272,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1015.0,7.0,7.0,7,7.0,6.0,78.0,31.0,10.0,6263011.0,01:16.3,157.471,1.0,Finished,2019,6.0,6.0,Monaco Grand Prix,2019-05-26,9.0,12.0,0.0,Russia,Monaco,80295.01282051283,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1019.0,17.0,9.0,9,9.0,2.0,52.0,51.0,12.0,4935172.0,01:29.9,235.875,1.0,Finished,2019,10.0,9.0,British Grand Prix,2019-07-14,12.0,14.0,0.0,Russia,United Kingdom,94907.15384615384,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1020.0,14.0,3.0,3,3.0,15.0,64.0,61.0,6.0,6279580.0,01:17.7,211.9,1.0,Finished,2019,11.0,10.0,German Grand Prix,2019-07-28,27.0,8.0,0.0,Russia,Germany,102694.26666666666,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1024.0,14.0,15.0,15,15.0,0.0,61.0,57.0,3.0,7151845.0,01:44.4,174.634,1.0,Finished,2019,15.0,15.0,Singapore Grand Prix,2019-09-22,33.0,10.0,0.0,Russia,Singapore,117243.3606557377,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1025.0,19.0,12.0,12,12.0,0.0,53.0,52.0,9.0,5681488.0,01:38.2,214.325,1.0,Finished,2019,16.0,71.0,Russian Grand Prix,2019-09-29,33.0,12.0,0.0,Russia,Russia,108640.17391304347,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1029.0,16.0,10.0,10,10.0,1.0,71.0,49.0,8.0,5606609.0,01:12.4,214.304,1.0,Finished,2019,20.0,18.0,Brazilian Grand Prix,2019-11-17,35.0,14.0,0.0,Russia,Brazil,78966.32394366198,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1037.0,11.0,11.0,11,11.0,0.0,44.0,28.0,15.0,5118961.0,01:49.8,229.572,1.0,Finished,2020,7.0,13.0,Belgian Grand Prix,2020-08-30,2.0,16.0,0.0,Russia,Belgium,116340.02272727272,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1038.0,11.0,9.0,9,9.0,2.0,53.0,44.0,10.0,6448264.0,01:24.5,246.863,1.0,Finished,2020,8.0,14.0,Italian Grand Prix,2020-09-06,4.0,15.0,0.0,Russia,Italy,121665.35849056604,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1039.0,12.0,7.0,7,7.0,6.0,59.0,51.0,10.0,8396816.0,01:21.5,231.8,1.0,Finished,2020,9.0,76.0,Tuscan Grand Prix,2020-09-13,10.0,14.0,0.0,Russia,Italy,142318.91525423728,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1040.0,11.0,8.0,8,8.0,4.0,53.0,48.0,12.0,5709104.0,01:39.1,212.369,1.0,Finished,2020,10.0,71.0,Russian Grand Prix,2020-09-27,14.0,14.0,0.0,Russia,Russia,107718.94339622642,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1041.0,13.0,15.0,15,15.0,0.0,60.0,41.0,16.0,5805229.0,01:32.2,200.975,1.0,Finished,2020,11.0,20.0,Eifel Grand Prix,2020-10-11,14.0,14.0,0.0,Russia,Germany,96753.81666666667,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1043.0,8.0,4.0,4,4.0,12.0,63.0,62.0,6.0,5327571.0,01:17.7,227.543,1.0,Finished,2020,13.0,21.0,Emilia Romagna Grand Prix,2020-11-01,26.0,13.0,0.0,Russia,Italy,84564.61904761905,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1046.0,6.0,7.0,7,7.0,6.0,87.0,80.0,7.0,5489648.0,00:57.0,223.764,1.0,Finished,2020,16.0,3.0,Sakhir Grand Prix,2020-12-06,32.0,14.0,0.0,Russia,Bahrain,63099.402298850575,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1020.0,14.0,3.0,3,3.0,15.0,64.0,61.0,6.0,6279580.0,01:17.7,211.9,1.0,Finished,2019,11.0,10.0,German Grand Prix,2019-07-28,27.0,8.0,0.0,Russia,Germany,96717.67346938775,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1022.0,19.0,7.0,7,7.0,6.0,44.0,26.0,7.0,5115367.0,01:48.1,233.157,1.0,Finished,2019,13.0,13.0,Belgian Grand Prix,2019-09-01,33.0,8.0,0.0,Russia,Belgium,116258.34090909091,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1025.0,19.0,12.0,12,12.0,0.0,53.0,52.0,9.0,5681488.0,01:38.2,214.325,1.0,Finished,2019,16.0,71.0,Russian Grand Prix,2019-09-29,33.0,12.0,0.0,Russia,Russia,106092.13333333333,N/A,0.0
Daniil Kvyat,826,4/26/1994,Russian,1994,1035.0,16.0,10.0,10,10.0,1.0,52.0,52.0,12.0,4851662.0,01:30.7,233.723,1.0,Finished,2020,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,2.0,16.0,0.0,Russia,United Kingdom,93301.19230769231,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,913.0,22.0,15.0,15,15.0,0.0,60.0,14.0,19.0,7298983.0,01:55.4,157.985,1.0,Finished,2014,14.0,15.0,Singapore Grand Prix,2014-09-21,0.0,18.0,0.0,Sweden,Singapore,121649.71666666666,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,931.0,17.0,13.0,13,13.0,0.0,78.0,75.0,8.0,6589579.0,01:19.3,151.519,1.0,Finished,2015,6.0,6.0,Monaco Grand Prix,2015-05-24,5.0,15.0,0.0,Sweden,Monaco,84481.78205128205,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,936.0,17.0,10.0,10,10.0,1.0,69.0,60.0,12.0,6439115.0,01:28.0,179.214,1.0,Finished,2015,10.0,11.0,Hungarian Grand Prix,2015-07-26,6.0,18.0,0.0,Sweden,Hungary,93320.50724637682,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,937.0,13.0,10.0,10,10.0,1.0,43.0,30.0,7.0,5111621.0,01:54.0,221.136,1.0,Finished,2015,11.0,13.0,Belgian Grand Prix,2015-08-23,7.0,17.0,0.0,Sweden,Belgium,118874.90697674418,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,939.0,17.0,11.0,11,11.0,0.0,61.0,30.0,11.0,7379625.0,01:51.6,163.395,1.0,Finished,2015,13.0,15.0,Singapore Grand Prix,2015-09-20,9.0,17.0,0.0,Sweden,Singapore,120977.45901639345,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,943.0,14.0,12.0,12,12.0,0.0,71.0,62.0,11.0,6195218.0,01:22.7,187.32,1.0,Finished,2015,17.0,32.0,Mexican Grand Prix,2015-11-01,9.0,18.0,0.0,Sweden,Mexico,87256.59154929577,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,976.0,17.0,11.0,11,11.0,0.0,51.0,45.0,16.0,7527367.0,01:47.2,201.619,1.0,Finished,2017,8.0,73.0,Azerbaijan Grand Prix,2017-06-25,0.0,19.0,0.0,Sweden,Azerbaijan,147595.431372549,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,980.0,17.0,16.0,16,16.0,0.0,44.0,25.0,17.0,5152531.0,01:50.8,227.618,1.0,Finished,2017,12.0,13.0,Belgian Grand Prix,2017-08-27,0.0,20.0,0.0,Sweden,Belgium,117102.97727272728,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,991.0,20.0,16.0,16,16.0,0.0,56.0,52.0,16.0,5798984.0,01:38.4,199.455,1.0,Finished,2018,3.0,17.0,Chinese Grand Prix,2018-04-15,2.0,13.0,0.0,Sweden,China,103553.28571428571,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,992.0,18.0,11.0,11,11.0,0.0,51.0,51.0,14.0,6242803.0,01:47.9,200.239,1.0,Finished,2018,4.0,73.0,Azerbaijan Grand Prix,2018-04-29,2.0,16.0,0.0,Sweden,Azerbaijan,122407.90196078431,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,994.0,16.0,11.0,11,11.0,0.0,78.0,19.0,12.0,6244671.0,01:16.9,156.145,1.0,Finished,2018,6.0,6.0,Monaco Grand Prix,2018-05-27,2.0,17.0,0.0,Sweden,Monaco,80059.88461538461,N/A,0.0
Marcus Ericsson,828,9/2/1990,Swedish,1990,999.0,13.0,9.0,9,9.0,2.0,67.0,65.0,12.0,5582207.0,01:17.7,211.8,1.0,Finished,2018,11.0,10.0,German Grand Prix,2018-07-22,5.0,17.0,0.0,Sweden,Germany,83316.5223880597,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,927.0,6.0,7.0,7,7.0,6.0,56.0,42.0,9.0,6163555.0,01:44.6,190.81,1.0,Finished,2015,2.0,2.0,Malaysian Grand Prix,2015-03-29,6.0,10.0,0.0,Netherlands,Malaysia,110063.48214285714,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,936.0,9.0,4.0,4,4.0,12.0,69.0,62.0,11.0,6414236.0,01:27.7,179.938,1.0,Finished,2015,10.0,11.0,Hungarian Grand Prix,2015-07-26,22.0,11.0,0.0,Netherlands,Hungary,92959.9420289855,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,937.0,18.0,8.0,8,8.0,4.0,43.0,36.0,4.0,5076463.0,01:53.3,222.592,1.0,Finished,2015,11.0,13.0,Belgian Grand Prix,2015-08-23,26.0,10.0,0.0,Netherlands,Belgium,118057.27906976744,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,939.0,8.0,8.0,8,8.0,4.0,61.0,43.0,4.0,7333568.0,01:50.3,165.315,1.0,Finished,2015,13.0,15.0,Singapore Grand Prix,2015-09-20,30.0,11.0,0.0,Netherlands,Singapore,120222.4262295082,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,940.0,17.0,9.0,9,9.0,2.0,53.0,32.0,7.0,5381823.0,01:38.2,212.803,1.0,Finished,2015,14.0,22.0,Japanese Grand Prix,2015-09-27,32.0,12.0,0.0,Netherlands,Japan,101543.83018867925,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,941.0,9.0,10.0,10,10.0,1.0,53.0,45.0,15.0,5919448.0,01:43.3,203.871,1.0,Finished,2015,15.0,71.0,Russian Grand Prix,2015-10-11,33.0,12.0,0.0,Netherlands,Russia,111687.69811320755,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,942.0,8.0,4.0,4,4.0,12.0,56.0,51.0,9.0,6675062.0,01:43.2,192.366,1.0,Finished,2015,16.0,69.0,United States Grand Prix,2015-10-25,45.0,10.0,0.0,Netherlands,United States,119197.53571428571,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,943.0,8.0,9.0,9,9.0,2.0,71.0,70.0,10.0,6190267.0,01:22.6,187.576,1.0,Finished,2015,17.0,32.0,Mexican Grand Prix,2015-11-01,47.0,10.0,0.0,Netherlands,Mexico,87186.85915492958,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,948.0,5.0,10.0,10,10.0,1.0,57.0,44.0,6.0,6572398.0,01:31.5,208.606,1.0,Finished,2016,1.0,1.0,Australian Grand Prix,2016-03-20,1.0,10.0,0.0,Netherlands,Australia,115305.22807017544,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,949.0,10.0,6.0,6,6.0,8.0,57.0,49.0,7.0,5695625.0,01:35.5,204.004,1.0,Finished,2016,2.0,3.0,Bahrain Grand Prix,2016-04-03,9.0,8.0,0.0,Netherlands,Bahrain,99923.24561403508,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,950.0,9.0,8.0,8,8.0,4.0,56.0,41.0,5.0,6013159.0,01:40.4,195.456,1.0,Finished,2016,3.0,17.0,Chinese Grand Prix,2016-04-17,13.0,9.0,0.0,Netherlands,China,107377.83928571429,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,952.0,4.0,1.0,1,1.0,25.0,66.0,36.0,6.0,6100017.0,01:28.8,188.682,1.0,Finished,2016,5.0,4.0,Spanish Grand Prix,2016-05-15,38.0,6.0,1.0,Netherlands,Spain,92424.5,Max Verstappen,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,954.0,5.0,4.0,4,4.0,12.0,70.0,49.0,4.0,5518316.0,01:16.3,205.71,1.0,Finished,2016,7.0,7.0,Canadian Grand Prix,2016-06-12,50.0,6.0,1.0,Netherlands,Canada,78833.08571428571,N/A,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,955.0,9.0,8.0,8,8.0,4.0,51.0,50.0,3.0,5643062.0,01:47.0,202.021,1.0,Finished,2016,8.0,73.0,European Grand Prix,2016-06-19,54.0,6.0,1.0,Netherlands,Europe,110648.27450980392,N/A,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,956.0,8.0,2.0,2,2.0,18.0,71.0,69.0,5.0,5263826.0,01:09.6,223.7,1.0,Finished,2016,9.0,70.0,Austrian Grand Prix,2016-07-03,72.0,6.0,1.0,Netherlands,Austria,74138.39436619719,N/A,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,957.0,3.0,2.0,2,2.0,18.0,52.0,41.0,6.0,5704081.0,01:36.4,219.979,1.0,Finished,2016,10.0,9.0,British Grand Prix,2016-07-10,90.0,6.0,1.0,Netherlands,United Kingdom,109693.86538461539,N/A,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,958.0,4.0,5.0,5,5.0,10.0,70.0,40.0,7.0,6078774.0,01:24.7,186.234,1.0,Finished,2016,11.0,11.0,Hungarian Grand Prix,2016-07-24,100.0,6.0,1.0,Netherlands,Hungary,86839.62857142858,N/A,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,959.0,4.0,3.0,3,3.0,15.0,67.0,47.0,4.0,5457613.0,01:18.9,208.673,1.0,Finished,2016,12.0,10.0,German Grand Prix,2016-07-31,115.0,6.0,1.0,Netherlands,Germany,81456.9104477612,N/A,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,960.0,2.0,11.0,11,11.0,0.0,44.0,32.0,7.0,6362196.0,01:53.3,222.582,1.0,Finished,2016,13.0,13.0,Belgian Grand Prix,2016-08-28,115.0,6.0,1.0,Netherlands,Belgium,144595.36363636365,N/A,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,961.0,7.0,7.0,7,7.0,6.0,53.0,50.0,8.0,4702325.0,01:26.4,241.361,1.0,Finished,2016,14.0,14.0,Italian Grand Prix,2016-09-04,121.0,6.0,1.0,Netherlands,Italy,88723.11320754717,N/A,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,962.0,4.0,6.0,6,6.0,8.0,61.0,46.0,5.0,7020147.0,01:49.1,167.207,1.0,Finished,2016,15.0,15.0,Singapore Grand Prix,2016-09-18,129.0,6.0,1.0,Netherlands,Singapore,115084.37704918033,N/A,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,963.0,3.0,2.0,2,2.0,18.0,56.0,44.0,2.0,5835219.0,01:37.4,204.925,1.0,Finished,2016,16.0,2.0,Malaysian Grand Prix,2016-10-02,147.0,6.0,1.0,Netherlands,Malaysia,104200.33928571429,N/A,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,964.0,3.0,2.0,2,2.0,18.0,53.0,43.0,6.0,5208311.0,01:36.4,216.89,1.0,Finished,2016,17.0,22.0,Japanese Grand Prix,2016-10-09,165.0,5.0,1.0,Netherlands,Japan,98270.01886792453,N/A,0.2
Max Verstappen,830,9/30/1997,Dutch,1997,966.0,3.0,4.0,4,4.0,12.0,71.0,66.0,6.0,6052725.0,01:22.9,186.934,1.0,Finished,2016,19.0,32.0,Mexican Grand Prix,2016-10-30,177.0,6.0,1.0,Netherlands,Mexico,85179.22535211267,N/A,0.16666666666666666
Max Verstappen,830,9/30/1997,Dutch,1997,967.0,4.0,3.0,3,3.0,15.0,71.0,67.0,1.0,10882816.0,01:25.3,181.846,1.0,Finished,2016,20.0,18.0,Brazilian Grand Prix,2016-11-13,192.0,5.0,1.0,Netherlands,Brazil,153279.0985915493,N/A,0.2
Max Verstappen,830,9/30/1997,Dutch,1997,968.0,6.0,4.0,4,4.0,12.0,55.0,36.0,7.0,5885698.0,01:45.2,190.084,1.0,Finished,2016,21.0,24.0,Abu Dhabi Grand Prix,2016-11-27,204.0,5.0,1.0,Netherlands,United Arab Emirates,107012.6909090909,N/A,0.2
Max Verstappen,830,9/30/1997,Dutch,1997,969.0,5.0,5.0,5,5.0,10.0,57.0,43.0,5.0,5080499.0,01:27.0,219.525,1.0,Finished,2017,1.0,1.0,Australian Grand Prix,2017-03-26,10.0,5.0,0.0,Netherlands,Australia,89131.56140350878,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,970.0,16.0,3.0,3,3.0,15.0,56.0,31.0,7.0,5901350.0,01:36.7,202.886,1.0,Finished,2017,2.0,17.0,Chinese Grand Prix,2017-04-09,25.0,3.0,0.0,Netherlands,China,105381.25,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,972.0,7.0,5.0,5,5.0,10.0,52.0,47.0,8.0,5349159.0,01:38.4,213.888,1.0,Finished,2017,4.0,71.0,Russian Grand Prix,2017-04-30,35.0,5.0,0.0,Netherlands,Russia,102868.44230769231,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,974.0,4.0,5.0,5,5.0,10.0,78.0,56.0,8.0,6290539.0,01:16.3,157.387,1.0,Finished,2017,6.0,6.0,Monaco Grand Prix,2017-05-28,45.0,6.0,0.0,Netherlands,Monaco,80647.93589743589,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,978.0,4.0,4.0,4,4.0,12.0,51.0,51.0,2.0,4939555.0,01:30.7,233.878,1.0,Finished,2017,10.0,9.0,British Grand Prix,2017-07-16,57.0,6.0,0.0,Netherlands,United Kingdom,96854.01960784313,N/A,0.0
Max Verstappen,830,9/30/1997,Dutch,1997,979.0,5.0,5.0,5,5.0,10.0,70.0,44.0,3.0,5999989.0,01:20.5,195.944,1.0,Finished,2017,11.0,11.0,Hungarian Grand Prix,2017-07-30,67.0,6.0,0.0,Netherlands,Hungary,85714.12857142858,N/A,0.0
